case,time,season,holiday,working,weather,temp,atemp,humidity,windspeed,casual,registered,total
4916,2011-11-17 21:00,winter,No,Yes,sunny,12.3,14.395,42,16.9979,3,113,116
4917,2011-11-17 22:00,winter,No,Yes,sunny,10.66,12.12,52,16.9979,1,83,84
4918,2011-11-17 23:00,winter,No,Yes,sunny,10.66,12.88,52,15.0013,0,58,58
4919,2011-11-18 0:00,winter,No,Yes,sunny,10.66,12.88,48,11.0014,2,28,30
4920,2011-11-18 1:00,winter,No,Yes,sunny,10.66,11.365,44,22.0028,0,10,10
4921,2011-11-18 2:00,winter,No,Yes,sunny,9.84,11.365,44,15.0013,2,8,10
4922,2011-11-18 3:00,winter,No,Yes,sunny,9.84,10.605,41,19.0012,0,2,2
4923,2011-11-18 4:00,winter,No,Yes,sunny,9.02,11.365,44,11.0014,0,5,5
4924,2011-11-18 5:00,winter,No,Yes,sunny,9.02,11.365,44,8.9981,0,22,22
4925,2011-11-18 6:00,winter,No,Yes,sunny,9.02,12.88,44,6.0032,1,70,71
4926,2011-11-18 7:00,winter,No,Yes,sunny,9.02,11.365,44,11.0014,5,211,216
4927,2011-11-18 8:00,winter,No,Yes,sunny,9.02,11.365,44,12.998,6,369,375
4928,2011-11-18 9:00,winter,No,Yes,sunny,10.66,12.88,41,12.998,6,207,213
4929,2011-11-18 10:00,winter,No,Yes,sunny,10.66,12.12,41,19.0012,10,105,115
4930,2011-11-18 11:00,winter,No,Yes,sunny,12.3,15.15,36,8.9981,18,122,140
4931,2011-11-18 12:00,winter,No,Yes,sunny,13.12,16.665,33,0,22,143,165
4932,2011-11-18 13:00,winter,No,Yes,sunny,13.94,15.91,31,15.0013,31,146,177
4933,2011-11-18 14:00,winter,No,Yes,sunny,13.94,16.665,31,8.9981,31,123,154
4934,2011-11-18 15:00,winter,No,Yes,sunny,13.94,16.665,29,8.9981,27,151,178
4935,2011-11-18 16:00,winter,No,Yes,sunny,13.94,16.665,29,8.9981,19,190,209
4936,2011-11-18 17:00,winter,No,Yes,sunny,13.12,16.665,31,8.9981,17,361,378
4937,2011-11-18 18:00,winter,No,Yes,sunny,12.3,15.15,36,11.0014,16,312,328
4938,2011-11-18 19:00,winter,No,Yes,sunny,11.48,13.635,41,11.0014,7,183,190
4939,2011-11-18 20:00,winter,No,Yes,sunny,11.48,13.635,48,12.998,8,129,137
4940,2011-11-18 21:00,winter,No,Yes,sunny,11.48,13.635,48,11.0014,3,108,111
4941,2011-11-18 22:00,winter,No,Yes,sunny,10.66,13.635,52,7.0015,9,88,97
4942,2011-11-18 23:00,winter,No,Yes,sunny,10.66,13.635,60,8.9981,5,54,59
4943,2011-11-19 0:00,winter,No,No,sunny,10.66,12.88,56,12.998,4,49,53
4944,2011-11-19 1:00,winter,No,No,sunny,10.66,11.365,52,19.9995,1,34,35
4945,2011-11-19 2:00,winter,No,No,sunny,9.84,12.12,56,11.0014,12,34,46
4946,2011-11-19 3:00,winter,No,No,sunny,10.66,12.12,48,16.9979,4,11,15
4947,2011-11-19 4:00,winter,No,No,sunny,10.66,11.365,48,22.0028,4,4,8
4948,2011-11-19 5:00,winter,No,No,sunny,9.84,11.365,56,16.9979,0,2,2
4949,2011-11-19 6:00,winter,No,No,sunny,9.84,10.605,60,22.0028,2,10,12
4950,2011-11-19 7:00,winter,No,No,sunny,9.84,11.365,60,16.9979,3,38,41
4951,2011-11-19 8:00,winter,No,No,sunny,10.66,12.12,56,16.9979,12,80,92
4952,2011-11-19 9:00,winter,No,No,sunny,11.48,12.88,52,19.9995,12,130,142
4953,2011-11-19 10:00,winter,No,No,sunny,13.12,15.15,45,16.9979,35,165,200
4954,2011-11-19 11:00,winter,No,No,sunny,14.76,18.94,40,0,50,183,233
4955,2011-11-19 12:00,winter,No,No,sunny,16.4,20.455,35,19.0012,93,218,311
4956,2011-11-19 13:00,winter,No,No,sunny,17.22,21.21,30,19.0012,118,245,363
4957,2011-11-19 14:00,winter,No,No,sunny,17.22,21.21,32,19.9995,121,228,349
4958,2011-11-19 15:00,winter,No,No,sunny,17.22,21.21,41,12.998,120,262,382
4959,2011-11-19 16:00,winter,No,No,sunny,17.22,21.21,38,19.9995,99,188,287
4960,2011-11-19 17:00,winter,No,No,sunny,16.4,20.455,40,12.998,61,171,232
4961,2011-11-19 18:00,winter,No,No,sunny,15.58,19.695,46,8.9981,36,172,208
4962,2011-11-19 19:00,winter,No,No,cloudy,13.94,16.665,71,8.9981,33,149,182
4963,2011-11-19 20:00,winter,No,No,cloudy,14.76,18.18,57,7.0015,48,115,163
4964,2011-11-19 21:00,winter,No,No,cloudy,14.76,17.425,62,12.998,29,79,108
4965,2011-11-19 22:00,winter,No,No,cloudy,15.58,19.695,62,11.0014,26,80,106
4966,2011-11-19 23:00,winter,No,No,sunny,15.58,19.695,62,15.0013,20,73,93
4967,2011-12-01 0:00,winter,No,Yes,sunny,11.48,12.88,52,22.0028,1,19,20
4968,2011-12-01 1:00,winter,No,Yes,sunny,10.66,12.12,60,19.0012,1,9,10
4969,2011-12-01 2:00,winter,No,Yes,sunny,10.66,11.365,56,19.9995,1,8,9
4970,2011-12-01 3:00,winter,No,Yes,sunny,10.66,12.12,56,16.9979,1,6,7
4971,2011-12-01 4:00,winter,No,Yes,sunny,10.66,12.12,56,19.0012,0,1,1
4972,2011-12-01 5:00,winter,No,Yes,sunny,10.66,12.12,56,16.9979,1,23,24
4973,2011-12-01 6:00,winter,No,Yes,sunny,9.84,10.605,65,19.0012,5,92,97
4974,2011-12-01 7:00,winter,No,Yes,sunny,9.84,10.605,65,23.9994,11,265,276
4975,2011-12-01 8:00,winter,No,Yes,sunny,10.66,11.365,60,22.0028,15,462,477
4976,2011-12-01 9:00,winter,No,Yes,sunny,12.3,13.635,52,22.0028,9,215,224
4977,2011-12-01 10:00,winter,No,Yes,sunny,13.12,15.15,53,19.9995,7,86,93
4978,2011-12-01 11:00,winter,No,Yes,sunny,13.94,15.91,49,16.9979,7,95,102
4979,2011-12-01 12:00,winter,No,Yes,sunny,14.76,17.425,46,15.0013,9,139,148
4980,2011-12-01 13:00,winter,No,Yes,sunny,16.4,20.455,40,15.0013,17,137,154
4981,2011-12-01 14:00,winter,No,Yes,sunny,16.4,20.455,40,15.0013,20,130,150
4982,2011-12-01 15:00,winter,No,Yes,sunny,16.4,20.455,40,15.0013,10,144,154
4983,2011-12-01 16:00,winter,No,Yes,sunny,16.4,20.455,40,12.998,9,192,201
4984,2011-12-01 17:00,winter,No,Yes,sunny,14.76,17.425,46,8.9981,9,409,418
4985,2011-12-01 18:00,winter,No,Yes,sunny,14.76,18.18,43,7.0015,12,393,405
4986,2011-12-01 19:00,winter,No,Yes,sunny,13.94,17.425,46,7.0015,9,219,228
4987,2011-12-01 20:00,winter,No,Yes,sunny,13.94,17.425,46,7.0015,12,178,190
4988,2011-12-01 21:00,winter,No,Yes,sunny,12.3,15.91,61,7.0015,8,154,162
4989,2011-12-01 22:00,winter,No,Yes,sunny,12.3,16.665,61,0,5,99,104
4990,2011-12-01 23:00,winter,No,Yes,sunny,10.66,14.395,70,6.0032,3,70,73
4991,2011-12-02 0:00,winter,No,Yes,sunny,10.66,14.395,70,6.0032,6,32,38
4992,2011-12-02 1:00,winter,No,Yes,sunny,9.84,14.395,75,0,1,14,15
4993,2011-12-02 2:00,winter,No,Yes,sunny,9.84,14.395,75,0,0,10,10
4994,2011-12-02 3:00,winter,No,Yes,sunny,9.02,13.635,80,0,0,1,1
4995,2011-12-02 4:00,winter,No,Yes,sunny,9.02,13.635,80,0,0,3,3
4996,2011-12-02 5:00,winter,No,Yes,sunny,9.02,12.88,80,6.0032,0,23,23
4997,2011-12-02 6:00,winter,No,Yes,sunny,9.02,13.635,80,0,3,84,87
4998,2011-12-02 7:00,winter,No,Yes,sunny,9.02,12.88,87,6.0032,6,199,205
4999,2011-12-02 8:00,winter,No,Yes,sunny,9.84,14.395,87,0,13,432,445
5000,2011-12-02 9:00,winter,No,Yes,sunny,11.48,15.91,81,0,12,234,246
5001,2011-12-02 10:00,winter,No,Yes,sunny,12.3,14.395,75,15.0013,16,89,105
5002,2011-12-02 11:00,winter,No,Yes,sunny,13.94,16.665,66,11.0014,18,142,160
5003,2011-12-02 12:00,winter,No,Yes,sunny,14.76,17.425,57,8.9981,18,186,204
5004,2011-12-02 13:00,winter,No,Yes,sunny,16.4,20.455,47,8.9981,19,188,207
5005,2011-12-02 14:00,winter,No,Yes,sunny,17.22,21.21,44,7.0015,25,145,170
5006,2011-12-02 15:00,winter,No,Yes,sunny,17.22,21.21,41,6.0032,24,175,199
5007,2011-12-02 16:00,winter,No,Yes,sunny,17.22,21.21,41,6.0032,22,254,276
5008,2011-12-02 17:00,winter,No,Yes,sunny,17.22,21.21,38,0,20,391,411
5009,2011-12-02 18:00,winter,No,Yes,sunny,16.4,20.455,50,0,10,362,372
5010,2011-12-02 19:00,winter,No,Yes,sunny,13.94,15.91,53,16.9979,13,252,265
5011,2011-12-02 20:00,winter,No,Yes,sunny,15.58,19.695,40,19.0012,12,178,190
5012,2011-12-02 21:00,winter,No,Yes,sunny,13.94,16.665,49,12.998,9,102,111
5013,2011-12-02 22:00,winter,No,Yes,sunny,13.12,15.91,53,12.998,7,95,102
5014,2011-12-02 23:00,winter,No,Yes,sunny,13.12,15.15,53,19.0012,14,81,95
5015,2011-12-03 0:00,winter,No,No,sunny,12.3,14.395,56,16.9979,10,65,75
5016,2011-12-03 1:00,winter,No,No,sunny,10.66,12.88,65,12.998,9,62,71
5017,2011-12-03 2:00,winter,No,No,sunny,10.66,12.88,65,11.0014,9,41,50
5018,2011-12-03 3:00,winter,No,No,sunny,9.84,12.12,70,8.9981,4,5,9
5019,2011-12-03 4:00,winter,No,No,sunny,9.02,11.365,75,8.9981,1,7,8
5020,2011-12-03 5:00,winter,No,No,sunny,9.84,12.88,70,6.0032,0,6,6
5021,2011-12-03 6:00,winter,No,No,sunny,9.84,12.88,65,7.0015,1,10,11
5022,2011-12-03 7:00,winter,No,No,sunny,9.02,12.88,75,6.0032,2,24,26
5023,2011-12-03 8:00,winter,No,No,sunny,9.84,12.88,75,6.0032,1,62,63
5024,2011-12-03 9:00,winter,No,No,sunny,10.66,13.635,70,7.0015,25,99,124
5025,2011-12-03 10:00,winter,No,No,sunny,13.12,16.665,61,8.9981,22,173,195
5026,2011-12-03 11:00,winter,No,No,sunny,13.12,16.665,57,6.0032,48,227,275
5027,2011-12-03 12:00,winter,No,No,sunny,14.76,18.94,50,0,78,280,358
5028,2011-12-03 13:00,winter,No,No,sunny,14.76,18.18,50,6.0032,70,222,292
5029,2011-12-03 14:00,winter,No,No,sunny,14.76,18.94,46,0,92,251,343
5030,2011-12-03 15:00,winter,No,No,sunny,15.58,19.695,46,0,100,237,337
5031,2011-12-03 16:00,winter,No,No,sunny,15.58,19.695,46,0,75,230,305
5032,2011-12-03 17:00,winter,No,No,sunny,14.76,18.94,62,0,46,186,232
5033,2011-12-03 18:00,winter,No,No,sunny,13.94,16.665,53,8.9981,31,193,224
5034,2011-12-03 19:00,winter,No,No,sunny,12.3,15.91,61,6.0032,31,144,175
5035,2011-12-03 20:00,winter,No,No,sunny,12.3,15.91,61,6.0032,17,110,127
5036,2011-12-03 21:00,winter,No,No,cloudy,12.3,15.91,61,6.0032,5,104,109
5037,2011-12-03 22:00,winter,No,No,cloudy,13.12,16.665,61,6.0032,17,97,114
5038,2011-12-03 23:00,winter,No,No,sunny,12.3,15.15,70,8.9981,12,73,85
5039,2011-12-04 0:00,winter,No,No,sunny,12.3,15.91,70,7.0015,19,64,83
5040,2011-12-04 1:00,winter,No,No,sunny,12.3,15.91,75,6.0032,20,54,74
5041,2011-12-04 2:00,winter,No,No,sunny,10.66,15.15,81,0,11,51,62
5042,2011-12-04 3:00,winter,No,No,sunny,11.48,15.91,75,0,7,34,41
5043,2011-12-04 4:00,winter,No,No,sunny,10.66,15.15,87,0,2,9,11
5044,2011-12-04 5:00,winter,No,No,sunny,10.66,15.15,81,0,2,2,4
5045,2011-12-04 6:00,winter,No,No,sunny,9.84,14.395,93,0,1,3,4
5046,2011-12-04 7:00,winter,No,No,sunny,10.66,15.15,87,0,3,23,26
5047,2011-12-04 8:00,winter,No,No,sunny,10.66,15.15,87,0,7,48,55
5048,2011-12-04 9:00,winter,No,No,sunny,12.3,16.665,81,0,12,114,126
5049,2011-12-04 10:00,winter,No,No,sunny,13.12,16.665,81,8.9981,36,180,216
5050,2011-12-04 11:00,winter,No,No,sunny,13.94,16.665,81,11.0014,48,206,254
5051,2011-12-04 12:00,winter,No,No,sunny,14.76,17.425,81,11.0014,82,247,329
5052,2011-12-04 13:00,winter,No,No,sunny,16.4,20.455,66,15.0013,88,269,357
5053,2011-12-04 14:00,winter,No,No,sunny,17.22,21.21,62,8.9981,77,246,323
5054,2011-12-04 15:00,winter,No,No,sunny,17.22,21.21,62,12.998,69,227,296
5055,2011-12-04 16:00,winter,No,No,sunny,17.22,21.21,58,15.0013,64,266,330
5056,2011-12-04 17:00,winter,No,No,sunny,15.58,19.695,76,8.9981,38,207,245
5057,2011-12-04 18:00,winter,No,No,sunny,15.58,19.695,71,0,10,161,171
5058,2011-12-04 19:00,winter,No,No,sunny,15.58,19.695,76,0,15,158,173
5059,2011-12-04 20:00,winter,No,No,sunny,14.76,17.425,76,8.9981,8,116,124
5060,2011-12-04 21:00,winter,No,No,sunny,14.76,18.18,81,7.0015,7,65,72
5061,2011-12-04 22:00,winter,No,No,sunny,13.94,17.425,87,7.0015,5,59,64
5062,2011-12-04 23:00,winter,No,No,sunny,13.94,17.425,87,7.0015,3,42,45
5063,2011-12-05 0:00,winter,No,Yes,sunny,13.12,16.665,87,6.0032,3,21,24
5064,2011-12-05 1:00,winter,No,Yes,sunny,13.12,17.425,87,0,2,10,12
5065,2011-12-05 2:00,winter,No,Yes,sunny,13.12,17.425,87,0,0,8,8
5066,2011-12-05 3:00,winter,No,Yes,sunny,13.12,17.425,87,0,0,2,2
5067,2011-12-05 4:00,winter,No,Yes,sunny,12.3,15.91,87,7.0015,0,7,7
5068,2011-12-05 5:00,winter,No,Yes,sunny,12.3,15.91,87,7.0015,1,24,25
5069,2011-12-05 6:00,winter,No,Yes,sunny,12.3,15.91,93,6.0032,1,89,90
5070,2011-12-05 7:00,winter,No,Yes,sunny,13.12,17.425,90,0,9,274,283
5071,2011-12-05 8:00,winter,No,Yes,sunny,13.12,17.425,93,0,12,392,404
5072,2011-12-05 9:00,winter,No,Yes,cloudy,14.76,18.18,87,6.0032,12,178,190
5073,2011-12-05 10:00,winter,No,Yes,cloudy,14.76,18.18,87,6.0032,9,78,87
5074,2011-12-05 11:00,winter,No,Yes,cloudy,14.76,18.18,87,6.0032,17,106,123
5075,2011-12-05 12:00,winter,No,Yes,cloudy,16.4,20.455,76,7.0015,29,125,154
5076,2011-12-05 13:00,winter,No,Yes,cloudy,17.22,21.21,71,6.0032,18,153,171
5077,2011-12-05 14:00,winter,No,Yes,cloudy,18.86,22.725,67,0,7,126,133
5078,2011-12-05 15:00,winter,No,Yes,cloudy,18.86,22.725,72,6.0032,16,132,148
5079,2011-12-05 16:00,winter,No,Yes,sunny,20.5,24.24,63,6.0032,10,238,248
5080,2011-12-05 17:00,winter,No,Yes,sunny,17.22,21.21,77,0,16,430,446
5081,2011-12-05 18:00,winter,No,Yes,sunny,18.04,21.97,77,0,13,386,399
5082,2011-12-05 19:00,winter,No,Yes,cloudy,18.86,22.725,77,0,13,295,308
5083,2011-12-05 20:00,winter,No,Yes,cloudy,18.86,22.725,82,7.0015,15,190,205
5084,2011-12-05 21:00,winter,No,Yes,cloudy,18.04,21.97,88,6.0032,10,166,176
5085,2011-12-05 22:00,winter,No,Yes,cloudy,18.04,21.97,88,8.9981,12,94,106
5086,2011-12-05 23:00,winter,No,Yes,cloudy,18.86,22.725,88,8.9981,8,54,62
5087,2011-12-06 0:00,winter,No,Yes,cloudy,20.5,24.24,77,19.9995,3,25,28
5088,2011-12-06 1:00,winter,No,Yes,cloudy,18.86,22.725,88,19.9995,2,14,16
5089,2011-12-06 2:00,winter,No,Yes,cloudy,18.86,22.725,87,12.998,0,3,3
5090,2011-12-06 3:00,winter,No,Yes,cloudy,18.86,22.725,87,12.998,0,3,3
5091,2011-12-06 4:00,winter,No,Yes,weak rain snow,18.86,22.725,88,15.0013,0,7,7
5092,2011-12-06 5:00,winter,No,Yes,weak rain snow,18.86,22.725,88,15.0013,0,20,20
5093,2011-12-06 6:00,winter,No,Yes,cloudy,18.04,21.97,94,19.0012,5,81,86
5094,2011-12-06 7:00,winter,No,Yes,cloudy,18.86,22.725,94,12.998,7,227,234
5095,2011-12-06 8:00,winter,No,Yes,cloudy,18.86,22.725,94,12.998,13,401,414
5096,2011-12-06 9:00,winter,No,Yes,cloudy,18.86,22.725,94,15.0013,4,200,204
5097,2011-12-06 10:00,winter,No,Yes,weak rain snow,18.86,22.725,94,19.0012,6,44,50
5098,2011-12-06 11:00,winter,No,Yes,weak rain snow,18.86,22.725,94,16.9979,4,28,32
5099,2011-12-06 12:00,winter,No,Yes,weak rain snow,18.86,22.725,100,15.0013,5,50,55
5100,2011-12-06 13:00,winter,No,Yes,weak rain snow,18.86,22.725,100,12.998,6,65,71
5101,2011-12-06 14:00,winter,No,Yes,weak rain snow,19.68,23.485,100,15.0013,6,69,75
5102,2011-12-06 15:00,winter,No,Yes,weak rain snow,20.5,24.24,100,12.998,2,43,45
5103,2011-12-06 16:00,winter,No,Yes,weak rain snow,18.86,22.725,100,16.9979,4,84,88
5104,2011-12-06 17:00,winter,No,Yes,cloudy,18.86,22.725,100,15.0013,13,249,262
5105,2011-12-06 18:00,winter,No,Yes,cloudy,18.86,22.725,100,19.0012,17,287,304
5106,2011-12-06 19:00,winter,No,Yes,weak rain snow,18.86,22.725,100,19.9995,10,223,233
5107,2011-12-06 20:00,winter,No,Yes,weak rain snow,18.86,22.725,100,19.9995,3,107,110
5108,2011-12-06 21:00,winter,No,Yes,cloudy,18.04,21.97,100,12.998,6,108,114
5109,2011-12-06 22:00,winter,No,Yes,weak rain snow,18.86,22.725,100,11.0014,5,82,87
5110,2011-12-06 23:00,winter,No,Yes,weak rain snow,18.86,22.725,100,11.0014,5,48,53
5111,2011-12-07 0:00,winter,No,Yes,sunny,18.04,21.97,100,12.998,3,30,33
5112,2011-12-07 1:00,winter,No,Yes,cloudy,18.86,22.725,100,16.9979,4,9,13
5113,2011-12-07 2:00,winter,No,Yes,weak rain snow,18.86,22.725,100,15.0013,2,4,6
5114,2011-12-07 3:00,winter,No,Yes,weak rain snow,18.86,22.725,100,15.0013,0,3,3
5115,2011-12-07 4:00,winter,No,Yes,weak rain snow,18.86,22.725,100,11.0014,0,1,1
5116,2011-12-07 5:00,winter,No,Yes,weak rain snow,18.86,22.725,100,11.0014,0,3,3
5117,2011-12-07 6:00,winter,No,Yes,weak rain snow,19.68,23.485,100,27.9993,0,18,18
5118,2011-12-07 7:00,winter,No,Yes,weak rain snow,18.04,21.97,100,7.0015,3,43,46
5119,2011-12-07 8:00,winter,No,Yes,weak rain snow,18.04,21.97,100,0,6,80,86
5120,2011-12-07 9:00,winter,No,Yes,weak rain snow,18.04,21.97,100,16.9979,0,64,64
5121,2011-12-07 10:00,winter,No,Yes,weak rain snow,18.04,21.97,100,6.0032,1,32,33
5122,2011-12-07 11:00,winter,No,Yes,weak rain snow,18.04,21.97,100,6.0032,3,47,50
5123,2011-12-07 12:00,winter,No,Yes,weak rain snow,18.04,21.97,100,8.9981,4,29,33
5124,2011-12-07 13:00,winter,No,Yes,weak rain snow,18.04,21.97,100,12.998,5,28,33
5125,2011-12-07 14:00,winter,No,Yes,weak rain snow,18.04,21.97,100,12.998,1,24,25
5126,2011-12-07 15:00,winter,No,Yes,weak rain snow,17.22,21.21,94,15.0013,5,25,30
5127,2011-12-07 16:00,winter,No,Yes,weak rain snow,17.22,21.21,94,12.998,3,28,31
5128,2011-12-07 17:00,winter,No,Yes,weak rain snow,16.4,20.455,100,22.0028,4,48,52
5129,2011-12-07 18:00,winter,No,Yes,weak rain snow,16.4,20.455,94,19.9995,3,48,51
5130,2011-12-07 19:00,winter,No,Yes,weak rain snow,13.94,14.395,87,43.0006,2,31,33
5131,2011-12-07 20:00,winter,No,Yes,weak rain snow,13.94,14.395,87,43.0006,1,25,26
5132,2011-12-07 21:00,winter,No,Yes,weak rain snow,12.3,12.88,87,35.0008,0,6,6
5133,2011-12-07 22:00,winter,No,Yes,weak rain snow,9.84,9.85,93,30.0026,0,13,13
5134,2011-12-07 23:00,winter,No,Yes,sunny,9.84,10.605,93,26.0027,0,16,16
5135,2011-12-08 0:00,winter,No,Yes,cloudy,10.66,11.365,87,19.9995,0,21,21
5136,2011-12-08 1:00,winter,No,Yes,sunny,10.66,11.365,81,23.9994,1,6,7
5137,2011-12-08 2:00,winter,No,Yes,sunny,11.48,13.635,65,15.0013,0,4,4
5138,2011-12-08 3:00,winter,No,Yes,sunny,10.66,11.365,60,19.9995,0,1,1
5139,2011-12-08 4:00,winter,No,Yes,cloudy,9.84,9.85,60,31.0009,0,2,2
5140,2011-12-08 5:00,winter,No,Yes,sunny,9.02,10.605,64,15.0013,0,12,12
5141,2011-12-08 6:00,winter,No,Yes,sunny,9.02,10.605,55,19.0012,0,71,71
5142,2011-12-08 7:00,winter,No,Yes,sunny,9.02,10.605,60,15.0013,11,233,244
5143,2011-12-08 8:00,winter,No,Yes,sunny,9.02,10.605,55,19.0012,11,418,429
5144,2011-12-08 9:00,winter,No,Yes,sunny,9.84,10.605,52,26.0027,7,218,225
5145,2011-12-08 10:00,winter,No,Yes,sunny,10.66,11.365,52,22.0028,1,109,110
5146,2011-12-08 11:00,winter,No,Yes,sunny,11.48,13.635,52,16.9979,6,100,106
5147,2011-12-08 12:00,winter,No,Yes,sunny,11.48,12.88,52,22.0028,8,148,156
5148,2011-12-08 13:00,winter,No,Yes,sunny,12.3,13.635,49,23.9994,9,115,124
5149,2011-12-08 14:00,winter,No,Yes,sunny,13.12,15.15,45,16.9979,16,121,137
5150,2011-12-08 15:00,winter,No,Yes,sunny,13.12,16.665,45,8.9981,19,98,117
5151,2011-12-08 16:00,winter,No,Yes,sunny,13.12,15.91,45,12.998,7,201,208
5152,2011-12-08 17:00,winter,No,Yes,sunny,12.3,15.91,49,7.0015,10,321,331
5153,2011-12-08 18:00,winter,No,Yes,sunny,11.48,13.635,52,15.0013,12,306,318
5154,2011-12-08 19:00,winter,No,Yes,sunny,10.66,13.635,56,7.0015,12,220,232
5155,2011-12-08 20:00,winter,No,Yes,sunny,10.66,13.635,60,7.0015,5,170,175
5156,2011-12-08 21:00,winter,No,Yes,sunny,11.48,15.15,61,6.0032,4,135,139
5157,2011-12-08 22:00,winter,No,Yes,sunny,10.66,13.635,65,8.9981,8,84,92
5158,2011-12-08 23:00,winter,No,Yes,sunny,9.84,12.88,70,7.0015,3,58,61
5159,2011-12-09 0:00,winter,No,Yes,sunny,9.84,14.395,65,0,8,26,34
5160,2011-12-09 1:00,winter,No,Yes,sunny,9.84,14.395,65,0,2,12,14
5161,2011-12-09 2:00,winter,No,Yes,sunny,9.84,14.395,70,0,2,10,12
5162,2011-12-09 3:00,winter,No,Yes,sunny,9.02,13.635,80,0,1,5,6
5163,2011-12-09 4:00,winter,No,Yes,sunny,9.02,13.635,80,0,1,1,2
5164,2011-12-09 5:00,winter,No,Yes,sunny,9.02,13.635,80,0,0,20,20
5165,2011-12-09 6:00,winter,No,Yes,sunny,9.02,12.88,80,6.0032,1,62,63
5166,2011-12-09 7:00,winter,No,Yes,sunny,9.02,12.88,75,6.0032,4,195,199
5167,2011-12-09 8:00,winter,No,Yes,sunny,9.84,14.395,81,0,7,378,385
5168,2011-12-09 9:00,winter,No,Yes,sunny,10.66,14.395,81,6.0032,8,256,264
5169,2011-12-09 10:00,winter,No,Yes,cloudy,12.3,15.15,70,11.0014,11,115,126
5170,2011-12-09 11:00,winter,No,Yes,sunny,13.12,15.15,70,16.9979,15,121,136
5171,2011-12-09 12:00,winter,No,Yes,sunny,14.76,16.665,57,19.9995,27,146,173
5172,2011-12-09 13:00,winter,No,Yes,sunny,15.58,19.695,50,12.998,27,141,168
5173,2011-12-09 14:00,winter,No,Yes,sunny,15.58,19.695,46,19.0012,24,163,187
5174,2011-12-09 15:00,winter,No,Yes,sunny,15.58,19.695,46,19.0012,29,160,189
5175,2011-12-09 16:00,winter,No,Yes,sunny,14.76,17.425,62,8.9981,24,226,250
5176,2011-12-09 17:00,winter,No,Yes,sunny,13.94,17.425,66,7.0015,10,352,362
5177,2011-12-09 18:00,winter,No,Yes,sunny,13.94,18.18,61,0,10,308,318
5178,2011-12-09 19:00,winter,No,Yes,sunny,13.94,18.18,61,0,10,189,199
5179,2011-12-09 20:00,winter,No,Yes,sunny,12.3,16.665,81,0,10,140,150
5180,2011-12-09 21:00,winter,No,Yes,sunny,12.3,16.665,75,0,9,131,140
5181,2011-12-09 22:00,winter,No,Yes,sunny,11.48,15.91,87,0,15,114,129
5182,2011-12-09 23:00,winter,No,Yes,sunny,11.48,15.91,81,0,6,88,94
5183,2011-12-10 0:00,winter,No,No,cloudy,10.66,13.635,81,7.0015,11,66,77
5184,2011-12-10 1:00,winter,No,No,cloudy,10.66,12.88,70,11.0014,11,55,66
5185,2011-12-10 2:00,winter,No,No,cloudy,11.48,15.15,61,6.0032,12,48,60
5186,2011-12-10 3:00,winter,No,No,cloudy,11.48,15.15,61,6.0032,5,20,25
5187,2011-12-10 4:00,winter,No,No,cloudy,10.66,13.635,65,7.0015,0,3,3
5188,2011-12-10 5:00,winter,No,No,sunny,10.66,12.88,60,11.0014,0,6,6
5189,2011-12-10 6:00,winter,No,No,sunny,9.84,12.88,65,7.0015,1,10,11
5190,2011-12-10 7:00,winter,No,No,sunny,9.84,11.365,65,12.998,0,11,11
5191,2011-12-10 8:00,winter,No,No,sunny,10.66,13.635,65,8.9981,5,68,73
5192,2011-12-10 9:00,winter,No,No,sunny,11.48,12.88,61,19.0012,15,134,149
5193,2011-12-10 10:00,winter,No,No,sunny,13.12,15.15,57,16.9979,31,161,192
5194,2011-12-10 11:00,winter,No,No,sunny,13.12,14.395,53,27.9993,44,192,236
5195,2011-12-10 12:00,winter,No,No,sunny,13.12,14.395,45,27.9993,48,235,283
5196,2011-12-10 13:00,winter,No,No,sunny,13.94,15.15,34,27.9993,47,239,286
5197,2011-12-10 14:00,winter,No,No,sunny,13.94,15.15,31,22.0028,51,242,293
5198,2011-12-10 15:00,winter,No,No,sunny,13.94,15.15,34,23.9994,60,239,299
5199,2011-12-10 16:00,winter,No,No,sunny,13.12,14.395,31,26.0027,58,183,241
5200,2011-12-10 17:00,winter,No,No,sunny,11.48,12.88,36,22.0028,34,151,185
5201,2011-12-10 18:00,winter,No,No,sunny,10.66,12.88,38,15.0013,28,144,172
5202,2011-12-10 19:00,winter,No,No,sunny,10.66,12.12,38,19.0012,15,139,154
5203,2011-12-10 20:00,winter,No,No,sunny,9.84,11.365,35,15.0013,10,114,124
5204,2011-12-10 21:00,winter,No,No,sunny,9.02,10.605,44,15.0013,4,79,83
5205,2011-12-10 22:00,winter,No,No,sunny,9.02,11.365,41,8.9981,7,88,95
5206,2011-12-10 23:00,winter,No,No,sunny,8.2,10.605,47,11.0014,5,61,66
5207,2011-12-11 0:00,winter,No,No,sunny,8.2,9.85,51,15.0013,5,69,74
5208,2011-12-11 1:00,winter,No,No,sunny,6.56,7.575,59,15.0013,8,54,62
5209,2011-12-11 2:00,winter,No,No,sunny,7.38,8.335,55,16.9979,5,47,52
5210,2011-12-11 3:00,winter,No,No,sunny,6.56,9.09,59,8.9981,2,17,19
