id,churn,promotion,phone,internet,security,streaming,unlimited,gender,marriage,city,churn_category,churn_reason,age,no_dependents,cltv,population,monthly_charge,extra_data_charge,long_charge,total_contact,noreferral,duration,download,total_service_issue
0396-UKGAI,0,Offer D,Yes,Yes,No,No,No,Male,No,Encinitas,,,25,3,4028,47126,55.3,604,36.34,0,0,23,47,0
3243-ZHOHY,0,Offer D,Yes,No,No,No,No,Female,No,Escondido,,,35,0,5052,49281,20.1,0,330.4,0,0,16,0,0
5186-EJEGL,0,None,Yes,Yes,Yes,No,Yes,Male,No,Escondido,,,24,0,3628,43436,69.5,0,309.87,2,0,9,51,1
7527-QNRUS,0,Offer D,Yes,No,No,No,No,Male,Yes,Escondido,,,33,3,3931,48690,25.15,0,769.08,0,8,17,0,0
2203-GHNWN,0,None,Yes,Yes,No,No,Yes,Female,Yes,Julian,,,24,0,3816,3577,79.65,0,1078.32,1,2,24,82,0
5296-PSYVW,0,None,Yes,No,No,No,No,Female,Yes,Oceanside,,,41,0,4169,98239,24.55,0,646.56,2,8,72,0,0
6319-QSUSR,0,Offer D,Yes,No,No,No,No,Female,No,Oceanside,,,57,1,3838,52895,19.7,0,493.68,1,0,11,0,0
0487-CRLZF,0,Offer B,Yes,Yes,No,Yes,Yes,Female,No,Poway,,,58,0,4517,47969,74.45,48.38,367.99,1,0,49,13,0
9451-WLYRI,0,Offer B,Yes,No,No,No,No,Female,Yes,Ranchita,,,50,0,6160,339,19.05,0,2450.72,0,5,53,0,0
8219-VYBVI,0,None,Yes,No,No,No,No,Male,No,Rancho Santa Fe,,,52,3,4295,7615,25,0,1948.05,0,0,39,0,0
1991-VOPLL,0,Offer E,Yes,No,No,No,No,Female,No,San Marcos,,,45,0,3248,52664,19.05,0,281.52,0,0,9,0,0
9738-QLWTP,0,None,Yes,Yes,No,No,No,Male,No,Santa Ysabel,,,47,0,3446,1143,81.9,934,1370.07,0,0,39,29,0
9419-IPPBE,0,Offer B,Yes,Yes,No,Yes,Yes,Female,Yes,Solana Beach,,,21,3,5692,12173,90.15,0,1014.9,2,4,51,59,2
0174-QRVVY,0,None,Yes,No,No,No,No,Male,Yes,San Marcos,,,21,2,5747,6760,25.35,0,653.2,2,2,71,0,0
8106-GWQOK,0,None,No,Yes,Yes,Yes,Yes,Male,Yes,Warner Springs,,,47,0,2187,1205,60,0,0,0,5,38,25,0
8751-EDEKA,0,None,Yes,Yes,No,Yes,Yes,Female,Yes,Rancho Santa Fe,,,56,0,3676,1072,89.9,0,926.52,2,7,28,19,0
6878-GGDWG,0,None,Yes,No,No,No,No,Female,Yes,San Diego,,,57,0,3846,27505,19.4,0,395.2,0,1,32,0,0
8450-LUGUK,0,None,Yes,No,No,No,No,Female,Yes,San Diego,,,40,1,3753,30202,24.1,0,1653.16,0,5,37,0,0
3604-WLABM,0,Offer D,Yes,Yes,No,No,Yes,Female,No,San Diego,,,41,0,2253,47689,54.25,0,129.6,3,0,10,29,1
0795-GMVQO,0,None,Yes,Yes,Yes,Yes,No,Male,Yes,San Diego,,,36,0,5416,73006,109.9,1760,1549.71,0,1,67,24,0
2259-OUUSZ,0,Offer E,No,Yes,No,No,Yes,Male,No,San Diego,,,28,0,5124,18525,35.5,0,0,1,0,7,48,0
1142-IHLOO,0,Offer B,Yes,Yes,No,Yes,No,Female,No,San Diego,,,36,0,6021,27959,87.55,313,732.87,1,0,51,7,0
4633-MKHYU,0,Offer E,Yes,Yes,No,Yes,No,Female,No,San Diego,,,23,0,2952,46086,88.4,410,319.05,2,0,9,52,0
6257-RJOHI,0,Offer E,Yes,Yes,No,No,Yes,Male,No,San Diego,,,58,0,4521,24169,50.8,0,7.52,1,0,4,21,0
1545-JFUML,0,None,Yes,Yes,Yes,No,Yes,Male,Yes,San Diego,,,50,0,5295,46828,99,0,3128.26,1,5,71,6,0
1353-GHZOS,0,Offer D,Yes,Yes,Yes,No,Yes,Male,Yes,San Diego,,,22,0,3947,56887,59.75,70.09,132.66,0,10,22,51,0
2587-EKXTS,0,Offer B,Yes,Yes,Yes,Yes,No,Male,No,San Diego,,,48,0,2827,33083,111.5,934,1955.8,1,0,44,19,0
5442-BXVND,0,None,Yes,No,No,No,No,Female,Yes,San Diego,,,49,2,5531,51213,24.25,0,329.01,1,2,33,0,0
9753-OYLBX,0,None,Yes,No,No,No,No,Female,No,San Diego,,,54,0,4454,34902,20.5,0,8.56,0,0,1,0,0
2364-UFROM,0,None,Yes,Yes,Yes,No,No,Male,No,San Diego,,,47,0,3380,25232,70.4,450,972.3,1,0,30,22,0
6656-JWRQX,0,None,No,Yes,No,No,Yes,Female,No,San Diego,,,60,0,5565,30206,30.55,0,0,1,0,1,9,0
6473-ULUHT,0,Offer D,Yes,Yes,Yes,Yes,No,Male,Yes,San Diego,,,22,2,2269,74232,84.9,825,146.56,0,5,16,59,0
7688-AWMDX,0,None,Yes,Yes,Yes,No,Yes,Male,Yes,San Diego,,,21,0,4957,29283,54.5,222.91,3430.72,0,5,71,59,0
2842-BCQGE,0,Offer B,Yes,Yes,No,No,Yes,Male,No,San Diego,,,39,0,4898,36351,75.35,0,845.38,3,0,43,28,0
7244-QWYHG,0,Offer B,No,Yes,Yes,No,Yes,Male,Yes,San Diego,,,20,0,5363,68776,44.45,0,0,0,3,50,73,0
5312-UXESG,0,Offer B,Yes,Yes,No,Yes,Yes,Female,No,Indio,,,43,0,5614,2743,98.05,0,1196.79,2,0,41,4,0
2150-WLKUW,0,Offer B,Yes,Yes,No,No,No,Female,Yes,Banning,,,27,0,2654,25859,63.9,1370,1684,1,4,40,52,1
7159-FVYPK,0,None,Yes,Yes,No,No,No,Female,Yes,Beaumont,,,23,3,2301,17721,69.15,172,72.84,4,3,3,73,0
7032-LMBHI,0,None,Yes,Yes,Yes,No,No,Female,No,Blythe,,,42,0,5255,24659,64.65,211,1375.66,0,0,37,9,0
6088-BXMRG,0,None,Yes,Yes,No,Yes,Yes,Female,Yes,Cabazon,,,59,1,3149,2355,98.85,0,769.28,0,2,32,22,0
4821-SJHJV,0,None,Yes,Yes,Yes,No,No,Female,Yes,Calipatria,,,25,3,4444,7857,89.6,2379,1551.68,1,6,32,82,2
7346-MEDWM,0,Offer B,Yes,Yes,No,No,No,Female,No,Cathedral City,,,48,0,4094,43141,83.25,792,1842.57,0,0,59,16,0
1137-DGOWI,0,None,Yes,Yes,No,Yes,Yes,Female,Yes,Coachella,,,53,0,5417,23170,70.25,0,519.9,0,7,30,13,0
3812-LRZIR,0,None,Yes,No,No,No,No,Female,Yes,Desert Hot Springs,,,51,1,2645,22796,24.5,0,959.04,3,1,27,0,1
9483-GCPWE,0,None,Yes,No,No,No,No,Male,No,Earp,,,60,3,3444,1564,20.1,0,246.06,2,0,9,0,0
4227-OJHAL,0,None,Yes,Yes,Yes,No,No,Female,Yes,El Centro,,,47,2,4156,43712,73,826,1370.2,2,8,68,16,0
9220-CXRSC,0,None,Yes,Yes,Yes,No,No,Female,Yes,Heber,,,56,2,5266,3535,61.4,771,2695.83,1,10,69,19,0
4993-JCRGJ,0,None,Yes,Yes,No,No,No,Male,No,Holtville,,,62,0,5471,8062,84.3,684,979.94,1,0,26,30,0
9537-JALFH,0,Offer A,Yes,No,No,No,No,Male,Yes,Imperial,,,49,2,6058,14546,19.9,0,1945.11,1,10,69,0,0
6698-OXETB,0,Offer D,Yes,No,No,No,No,Male,No,Joshua Tree,,,60,0,5397,8141,20.4,0,547.8,1,0,11,0,0
2103-ZRXFN,0,None,Yes,Yes,No,No,Yes,Male,No,La Quinta,,,19,0,3631,23971,50.75,0,24.66,1,0,1,26,0
3724-BSCVH,0,Offer D,Yes,No,No,No,No,Male,Yes,Mecca,,,37,1,4613,8768,20.45,0,375.9,2,0,10,0,0
4877-TSOFF,0,Offer B,Yes,Yes,Yes,Yes,Yes,Female,Yes,Morongo Valley,,,41,3,4489,3499,75.75,0,888.8,0,7,55,29,0
9209-NWPGU,0,Offer B,Yes,Yes,Yes,No,No,Male,No,Niland,,,42,0,5827,2753,65.4,55,1539.12,0,0,44,2,0
7306-YDSOI,0,Offer A,Yes,Yes,Yes,No,Yes,Male,Yes,Ocotillo,,,32,1,4665,471,59.75,0,3408.6,0,4,69,12,0
0655-YDGFJ,0,Offer C,Yes,Yes,No,No,Yes,Male,No,Palm Springs,,,34,0,4825,18884,48.95,33.09,291.74,0,0,29,25,0
8468-EHYJA,0,Offer B,Yes,Yes,Yes,Yes,Yes,Female,Yes,Palo Verde,,,32,0,5106,291,99.65,0,694.83,2,0,57,16,1
6823-SIDFQ,0,Offer C,Yes,No,No,No,No,Male,No,Parker Dam,,,58,0,5327,131,18.25,0,1130.92,0,0,28,0,0
1097-FSPVW,0,Offer B,Yes,Yes,Yes,No,Yes,Female,No,Pioneertown,,,42,0,5387,354,54.55,0,1350.72,1,0,42,8,0
8328-SKJNO,0,None,No,Yes,Yes,No,No,Male,No,Seeley,,,61,1,5230,1632,40.65,180,0,1,0,23,19,0
7010-ZMVBF,0,None,Yes,No,No,No,No,Female,Yes,Thermal,,,39,2,2047,17018,20.45,0,262.8,0,8,18,0,0
5201-CBWYG,0,None,Yes,No,No,No,No,Male,Yes,Salton City,,,60,1,5105,799,24.8,0,1021.76,0,1,62,0,0
6352-GIGGQ,0,Offer A,Yes,Yes,Yes,Yes,No,Male,No,Escondido,,,19,0,4081,48690,88.8,3483,2500.44,0,0,67,59,0
3635-QQRQD,0,None,Yes,No,No,No,No,Male,No,Westmorland,,,19,0,4568,2388,20.05,0,2088.16,1,0,62,0,0
2897-DOVND,0,None,Yes,Yes,No,No,No,Male,No,Winterhaven,,,31,0,3527,3663,69.8,21,22.38,0,0,2,14,0
3082-YVEKW,0,None,Yes,Yes,Yes,No,Yes,Female,Yes,Yucca Valley,,,62,2,2572,20486,77.15,0,759.46,1,10,23,12,0
0191-EQUUH,0,Offer C,No,Yes,Yes,No,Yes,Female,No,Landers,,,32,3,2754,2182,35.05,0,0,0,0,25,75,0
3489-HHPFY,0,None,Yes,Yes,No,No,Yes,Female,Yes,Amboy,,,40,0,2115,42,84.05,0,44.46,2,9,2,13,0
2926-JEJJC,0,None,Yes,No,No,No,No,Female,No,Angelus Oaks,,,26,0,5066,301,20.2,0,42.16,0,0,8,0,0
4950-BDEUX,0,Offer C,No,Yes,No,Yes,Yes,Male,No,Apple Valley,,,47,0,2782,28819,49.2,0,0,0,0,35,26,0
5789-LDFXO,0,Offer C,Yes,No,No,No,No,Male,No,Baker,,,60,0,5448,904,24.6,0,1135.92,2,0,24,0,0
0508-OOLTO,0,None,Yes,Yes,No,No,Yes,Female,Yes,Fort Irwin,,,33,1,3916,9465,71.65,0,58.06,0,5,2,10,0
2984-TBYKU,0,Offer A,Yes,Yes,Yes,Yes,Yes,Male,Yes,Barstow,,,38,3,6378,31293,104.9,0,2319.84,0,6,72,25,0
9822-WMWVG,0,None,Yes,Yes,Yes,No,Yes,Female,No,Grand Terrace,,,20,0,4434,11024,106.5,0,1504.7,0,0,41,59,0
9040-KZVWO,0,Offer C,Yes,Yes,No,No,No,Male,No,Big Bear Lake,,,59,0,5184,5447,75.5,585,1030.38,0,0,26,29,0
1548-ARAGG,0,None,Yes,Yes,No,No,Yes,Female,Yes,Cedar Glen,,,28,3,5605,455,58.5,0,140.8,2,9,4,52,2
6339-RZCBJ,0,None,Yes,Yes,No,Yes,No,Male,No,Colton,,,45,0,4063,52202,78.9,377,172.32,2,0,48,10,0
2522-AHJXR,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Death Valley,,,36,0,4350,443,109.45,0,275.4,0,6,60,9,0
0412-UCCNP,0,None,Yes,Yes,Yes,No,Yes,Male,No,Essex,,,20,0,5162,115,59.2,152.44,675.4,0,0,55,48,0
1816-FLZDK,0,None,No,Yes,No,No,No,Male,No,Fawnskin,,,34,0,3923,414,29.15,0,0,0,0,1,22,0
7096-UCLNH,0,None,Yes,No,No,No,No,Male,No,Fontana,,,30,0,2313,82630,20.05,0,11.1,1,0,1,0,0
4615-PIVVU,0,None,Yes,Yes,No,Yes,Yes,Female,No,Ludlow,,,33,0,4668,23,66.5,0,1459.92,0,0,42,20,0
8885-QSQBX,0,None,Yes,Yes,Yes,No,Yes,Female,No,Forest Falls,,,45,0,5277,958,49.55,0,10.83,0,0,1,15,0
8617-ENBDS,0,None,Yes,Yes,No,No,Yes,Male,No,Helendale,,,29,0,5510,4948,73.6,16.51,82.02,1,0,3,71,0
9385-NXKDA,0,Offer A,Yes,Yes,Yes,Yes,Yes,Female,Yes,Hesperia,,,53,0,4324,68515,82.65,65.11,1244.16,0,7,72,11,0
0430-IHCDJ,0,None,Yes,Yes,No,No,No,Male,No,Highland,,,40,0,2597,48245,49,210,176.25,0,0,15,28,0
6674-KVJHG,0,None,Yes,No,No,No,No,Female,No,Lake Arrowhead,,,50,0,4998,9793,25.2,0,20.57,0,0,11,0,0
1814-DKOLC,0,None,Yes,No,No,No,No,Female,No,Loma Linda,,,63,0,4855,18068,25.45,0,27.05,1,0,5,0,0
9351-HXDMR,0,Offer A,Yes,Yes,Yes,Yes,No,Male,Yes,Lytle Creek,,,37,0,4938,1090,110.9,1154,3323.52,1,6,72,14,0
3537-HPKQT,0,None,Yes,Yes,No,No,No,Female,Yes,Mentone,,,20,0,4621,7324,77.75,2261,1289.75,2,3,55,53,0
2129-ALKBS,0,None,Yes,No,No,No,No,Female,Yes,Needles,,,49,4,2211,5488,26.2,0,1968.8,0,5,40,0,0
5821-MMEIL,0,None,Yes,No,No,No,No,Female,Yes,Nipton,,,43,0,4408,162,19.9,0,2557.02,0,6,57,0,0
6968-URWQU,0,None,Yes,Yes,No,No,Yes,Male,Yes,Redlands,,,50,0,4928,36675,56.35,0,186.62,1,9,43,23,0
4742-TXUEX,0,None,Yes,No,No,No,No,Female,Yes,Rialto,,,24,3,5829,75882,19.3,0,120.32,0,1,47,0,0
9631-XEYKE,0,None,Yes,Yes,No,No,No,Male,No,Rialto,,,28,0,4639,18518,50.4,81,89.22,2,0,3,59,0
1335-MXCSE,0,None,Yes,Yes,No,No,No,Male,Yes,Shoshone,,,24,1,5821,87,55.25,936,2563.55,2,5,55,30,0
8873-TMKGR,0,Offer C,Yes,No,No,No,No,Male,No,Sugarloaf,,,40,0,5880,1834,19.1,0,1436.08,1,0,29,0,0
8800-JOOCF,0,None,Yes,Yes,No,No,No,Female,No,Fallbrook,,,56,1,4621,42239,84.05,184,214.2,1,0,12,19,0
1469-LBJQJ,0,Offer A,Yes,Yes,No,Yes,No,Female,Yes,Victorville,,,39,0,4016,63235,105.2,2081,2787.18,0,6,66,30,0
0064-YIJGF,0,Offer C,Yes,Yes,No,No,Yes,Male,Yes,Yermo,,,60,3,4994,1195,75.75,0,682.02,1,7,27,23,0
2386-OWURY,0,None,Yes,Yes,No,Yes,Yes,Female,No,Yucaipa,,,20,0,6460,41575,95.3,0,2061.9,0,0,58,73,0
0310-VQXAM,0,None,Yes,No,No,No,No,Male,No,San Bernardino,,,56,0,2788,53636,19.85,0,366.66,2,0,9,0,0
3453-RTHJQ,0,Offer E,Yes,Yes,No,No,Yes,Male,No,San Bernardino,,,59,0,5741,49355,69.1,0,111.9,1,0,6,18,0
6278-FEPBZ,0,Offer E,Yes,No,No,No,No,Female,No,San Bernardino,,,57,0,5546,44556,20.25,0,23.4,0,0,9,0,0
4280-DLSHD,0,Offer E,Yes,Yes,No,No,Yes,Male,Yes,San Bernardino,,,36,0,4099,23146,54.75,0,152,0,10,8,8,0
1508-DFXCU,0,None,Yes,Yes,No,No,No,Male,No,Riverside,,,32,0,2916,18999,81.45,146,132.48,0,0,12,16,0
7868-BGSZA,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Riverside,,,30,0,5888,46550,80.2,247.13,1460.71,1,7,43,69,0
2800-QQUSO,0,None,Yes,Yes,No,Yes,No,Male,No,Riverside,,,48,0,3286,38446,100.3,549,1078.98,0,0,42,13,0
7973-DZRKH,0,Offer A,Yes,Yes,Yes,No,Yes,Female,No,Riverside,,,20,1,6204,48649,90.95,0,1787.94,0,0,66,51,0
7698-YFGEZ,0,Offer E,Yes,No,No,No,No,Male,No,Riverside,,,55,0,5650,63999,20,0,25.99,3,0,1,0,0
9773-PEQBZ,0,None,Yes,Yes,No,No,Yes,Male,No,Lake Elsinore,,,43,0,5739,38519,79.85,0,156,2,0,10,22,0
7785-RDVIG,0,None,Yes,No,No,No,No,Female,Yes,Hemet,,,53,2,5722,29687,19.3,0,30.39,1,5,3,0,0
9602-WCXPI,0,None,Yes,No,No,No,No,Male,No,Hemet,,,24,0,5249,39264,20.15,0,1086,2,0,50,0,1
2903-YYTBW,0,None,Yes,Yes,No,No,No,Male,Yes,Hemet,,,48,2,3408,25694,44.55,0,41.1,1,1,1,18,0
3620-MWJNE,0,None,Yes,Yes,Yes,No,Yes,Male,No,Homeland,,,32,0,5753,4283,54.45,0,39.74,0,0,2,19,0
8573-JGCZW,0,None,Yes,No,No,No,No,Male,No,Idyllwild,,,27,0,4774,3588,19.65,0,812.43,0,0,17,0,0
6837-HAEVO,0,Offer A,Yes,Yes,No,Yes,No,Male,Yes,Moreno Valley,,,47,2,5436,22983,105,803,1551.81,1,9,69,11,0
6701-YVNQG,0,Offer A,Yes,Yes,Yes,Yes,Yes,Male,Yes,Moreno Valley,,,63,0,5764,61205,88.7,0,3431.52,0,4,72,19,0
9504-YAZWB,0,None,Yes,No,No,No,No,Female,No,Mountain Center,,,28,0,4218,1500,20.25,0,1508.38,0,0,53,0,0
8819-ZBYNA,0,None,Yes,Yes,Yes,Yes,No,Female,Yes,Murrieta,,,51,0,4935,36149,109.1,448,2154.7,2,6,58,7,0
6174-NRBTZ,0,None,No,Yes,Yes,No,Yes,Male,No,Murrieta,,,44,0,5646,18311,30.75,0,0,0,0,46,19,0
6137-NICCO,0,None,Yes,Yes,No,No,No,Female,Yes,Perris,,,39,2,3083,26357,94.05,99,247.74,4,7,6,19,0
9065-ZCPQX,0,Offer A,Yes,Yes,Yes,Yes,No,Male,Yes,San Jacinto,,,24,0,5091,4456,78.85,4899,2851.92,2,2,72,85,0
6402-EJMWF,0,None,Yes,Yes,No,Yes,Yes,Male,No,San Jacinto,,,33,0,3684,21349,55.3,0.72,84.12,0,0,4,3,0
3620-EHIMZ,0,None,Yes,No,No,No,No,Female,Yes,Menifee,,,44,2,5699,14068,19.35,0,513.24,0,3,52,0,0
3213-VVOLG,0,None,Yes,No,No,No,No,Male,Yes,Sun City,,,22,2,2299,8692,25.35,0,363.7,2,3,10,0,2
6870-ECSHE,0,None,Yes,No,No,No,No,Female,No,Sun City,,,23,0,4196,18161,20.45,0,92,0,0,2,0,0
8747-UDCOI,0,Offer B,Yes,No,No,No,No,Female,Yes,Sun City,,,29,0,5076,13151,19.35,0,3162.9,1,7,65,0,0
4626-OZDTJ,0,Offer B,Yes,Yes,No,Yes,Yes,Female,Yes,Wildomar,,,35,0,5408,19368,78.65,15.8,1297.95,0,10,51,4,0
9169-BSVIN,0,None,Yes,Yes,No,Yes,Yes,Male,No,Winchester,,,21,0,3521,4093,74.75,0,222.24,0,0,12,53,0
8194-PEEBY,0,Offer C,Yes,No,No,No,No,Female,Yes,Irvine,,,38,3,4158,27369,19.9,0,107.28,2,1,24,0,0
6872-HXFNF,0,Offer B,Yes,Yes,No,No,No,Female,Yes,Irvine,,,27,0,5331,17621,58.35,1953,2577.92,3,1,64,52,0
7714-YXSMB,0,Offer C,Yes,Yes,No,Yes,Yes,Female,No,Irvine,,,60,0,2921,41062,100.5,0,667.16,1,0,26,3,0
8387-UGUSU,0,None,Yes,No,No,No,No,Female,Yes,Irvine,,,57,1,3591,22499,20.05,0,568.5,1,3,15,0,1
1194-HVAIF,0,Offer C,Yes,Yes,No,Yes,No,Female,Yes,Capistrano Beach,,,21,0,4235,7465,95,640,497.34,1,1,27,26,0
1767-TGTKO,0,Offer E,Yes,Yes,No,No,No,Female,Yes,Dana Point,,,30,2,4651,27730,45.45,210,40.72,2,0,8,51,1
8439-LTUGF,0,Offer D,Yes,No,No,No,No,Male,No,Lake Forest,,,51,0,4802,59176,20,0,191,1,0,10,0,1
8805-JNRAZ,0,Offer E,Yes,Yes,No,No,Yes,Female,No,Huntington Beach,,,44,0,2342,56517,49.2,0,58.56,1,0,2,4,0
6418-HNFED,0,Offer B,Yes,Yes,Yes,Yes,Yes,Male,Yes,Huntington Beach,,,33,0,5340,42663,83.25,0,2057.34,1,1,51,9,0
0206-OYVOC,0,Offer B,Yes,No,No,No,No,Female,Yes,Huntington Beach,,,52,2,5596,32304,19.25,0,1119.18,1,1,46,0,0
7291-CDTMJ,0,Offer E,Yes,No,No,No,No,Male,No,Laguna Beach,,,40,0,3075,25206,19.65,0,13.85,2,0,1,0,0
7128-GGCNO,0,Offer B,Yes,Yes,No,No,No,Male,No,Laguna Hills,,,38,0,2642,48273,72.8,845,1890.6,0,0,46,26,0
0237-YFUTL,0,Offer B,Yes,Yes,Yes,Yes,Yes,Female,Yes,Midway City,,,62,0,4676,8660,109.65,0,1728.5,1,4,50,13,0
7691-KGKGP,0,Offer B,Yes,Yes,No,No,No,Male,Yes,Aliso Viejo,,,31,1,5534,41237,65,639,111.83,1,9,53,19,1
6710-HSJRD,0,Offer B,Yes,Yes,No,Yes,Yes,Male,Yes,Newport Coast,,,48,0,5239,5597,114.1,0,751.52,0,8,61,7,0
3675-EQOZA,0,Offer E,Yes,No,No,No,No,Male,No,Newport Beach,,,40,0,5597,28687,20.65,0,212.6,0,0,5,0,0
0840-DCNZE,0,Offer B,Yes,Yes,Yes,Yes,Yes,Male,No,Newport Beach,,,33,0,5631,4242,86.95,0,1728.66,1,0,47,25,1
1732-FEKLD,0,Offer B,Yes,Yes,No,No,Yes,Female,No,Newport Beach,,,30,0,5665,3124,94.75,153.65,2033.1,3,0,54,30,0
9862-KJTYK,0,Offer D,No,Yes,No,No,Yes,Male,No,Newport Beach,,,19,2,3072,22133,25.35,0,0,1,0,19,59,0
0479-HMSWA,0,Offer C,Yes,Yes,No,Yes,Yes,Female,No,San Clemente,,,63,1,5980,34946,105.45,0,64.48,1,0,26,19,0
5854-KSRBJ,0,Offer A,Yes,No,No,No,No,Male,Yes,San Clemente,,,31,1,4954,15297,25.4,0,653.1,2,10,70,0,0
0365-BZUWY,0,Offer D,Yes,Yes,No,Yes,Yes,Male,Yes,San Juan Capistrano,,,58,0,3803,34321,102.55,0,171.87,0,2,17,2,0
5701-SVCWR,0,Offer E,Yes,No,No,No,No,Female,No,Laguna Niguel,,,45,1,2559,62103,24,0,32.95,1,0,1,0,0
3129-AAQOU,0,Offer D,Yes,No,No,No,No,Female,Yes,Trabuco Canyon,,,50,2,5038,32268,25.6,0,730.17,0,4,19,0,0
4922-CVPDX,0,Offer C,Yes,Yes,No,Yes,No,Female,Yes,Westminster,,,23,0,3596,88230,73.5,1105,887.12,1,6,26,58,0
1357-BIJKI,0,Offer B,Yes,Yes,No,Yes,No,Male,Yes,Mission Viejo,,,46,0,5154,46371,98.25,777,1914.5,2,10,50,16,0
1099-BTKWT,0,Offer A,No,Yes,Yes,Yes,No,Female,Yes,Mission Viejo,,,58,0,4897,46227,54.4,410,0,2,8,68,11,0
2018-PZKMU,0,Offer E,Yes,Yes,No,Yes,Yes,Male,Yes,Santa Ana,,,32,3,4171,58157,103.1,0,399.33,3,10,9,57,0
7340-KEFQE,0,Offer B,No,Yes,Yes,No,Yes,Female,Yes,Santa Ana,,,23,2,6404,70011,34.2,0,0,0,7,51,27,0
4570-QHXHL,0,None,Yes,Yes,No,No,No,Female,No,Santa Ana,,,48,0,5644,91188,43.75,118,366.57,0,0,9,29,0
7392-YYPYJ,0,Offer D,Yes,Yes,No,Yes,Yes,Male,No,Santa Ana,,,26,0,4094,37879,100.65,0,625.24,2,0,22,73,0
2223-GDSHL,0,Offer A,Yes,Yes,Yes,Yes,No,Male,Yes,Fountain Valley,,,41,1,6481,54548,116.05,1494,1872.98,2,5,71,18,0
9470-RTWDV,0,Offer C,Yes,Yes,No,Yes,No,Male,Yes,Tustin,,,51,3,3973,17494,82,1187,954.46,0,2,26,57,0
2176-OSJUV,0,Offer A,Yes,Yes,Yes,No,No,Male,Yes,Anaheim,,,29,0,4384,60553,65.15,3230,2884.73,1,2,71,69,0
9348-YVOMK,0,Offer E,Yes,Yes,No,No,Yes,Male,No,Anaheim,,,28,0,5565,45086,44.8,0,175.08,2,0,4,41,0
8104-OSKWT,0,Offer D,Yes,Yes,Yes,No,No,Female,No,Anaheim,,,61,0,5906,81333,79.8,140,173.04,0,0,12,14,0
4521-YEEHE,0,Offer D,Yes,Yes,No,No,Yes,Female,Yes,Anaheim,,,23,0,3127,68802,88.85,94.09,333.9,1,8,18,59,0
4090-KPJIP,0,Offer E,Yes,Yes,No,No,No,Female,No,Anaheim,,,42,0,3641,34398,74.95,17,4.92,2,0,3,8,1
2592-HODOV,0,Offer D,Yes,No,No,No,No,Male,No,Brea,,,44,0,2823,1408,19.3,0,585.39,2,0,13,0,0
7995-ZHHNZ,0,Offer B,Yes,Yes,Yes,No,Yes,Male,Yes,Fullerton,,,56,0,5904,24502,56.1,59.67,867.3,0,1,42,25,0
3824-RHKVR,0,Offer D,Yes,No,No,No,No,Female,No,Fullerton,,,27,0,4222,46105,19.7,0,378.42,1,0,17,0,0
5989-AXPUC,0,Offer A,Yes,Yes,Yes,Yes,Yes,Female,Yes,Garden Grove,,,27,0,4175,50641,118.6,0,87.72,0,1,68,27,0
4979-HPRFL,0,Offer B,Yes,No,No,No,No,Male,Yes,Garden Grove,,,54,2,5137,31428,24.15,0,2109.52,0,1,56,0,0
8590-OHDIW,0,Offer C,Yes,No,No,No,No,Female,Yes,Garden Grove,,,52,3,4686,43491,20.3,0,1684.16,0,1,38,0,0
8015-IHCGW,0,Offer A,Yes,Yes,Yes,Yes,Yes,Female,Yes,Garden Grove,,,53,1,4017,23481,115.5,0,2651.04,1,1,72,10,0
2332-TODQS,0,Offer B,Yes,No,No,No,No,Female,No,Garden Grove,,,44,0,3642,15878,25.05,0,1678.08,0,0,48,0,0
8008-OTEZX,0,Offer C,Yes,No,No,No,No,Female,Yes,Villa Park,,,30,2,3739,5935,19.65,0,640.15,0,1,35,0,0
2773-OVBPK,0,Offer A,Yes,Yes,No,Yes,Yes,Male,Yes,Orange,,,60,0,4469,18058,111.3,0,1454.57,0,1,67,30,0
5999-LCXAO,0,None,No,Yes,Yes,No,Yes,Female,No,Orange,,,42,0,4155,15396,29.9,0,0,0,0,1,24,0
5206-XZZQI,0,Offer B,Yes,Yes,No,No,Yes,Male,No,Orange,,,56,0,6113,40915,80.6,0,2608.13,1,0,53,29,0
4803-LBYPN,0,Offer C,Yes,No,No,No,No,Male,Yes,Orange,,,44,1,4985,23172,20.8,0,1514.36,0,1,34,0,0
2139-FQHLM,0,Offer D,Yes,Yes,No,No,No,Male,No,Corona,,,49,0,3402,44875,89.95,101,181.45,2,0,19,6,0
1093-YSWCA,0,Offer D,Yes,No,No,No,No,Male,No,Corona,,,45,0,5433,21911,19.55,0,188.32,0,0,11,0,0
3882-IYOIJ,0,Offer B,Yes,Yes,Yes,Yes,Yes,Female,Yes,Yorba Linda,,,41,1,5328,39458,115.25,0,2599.8,0,1,60,28,0
8749-TZYEC,0,None,Yes,No,No,No,No,Male,Yes,Yorba Linda,,,38,0,6251,20893,24.8,0,987.84,0,1,72,0,0
1755-FZQEC,0,Offer C,Yes,No,No,No,No,Male,No,Ventura,,,26,0,4041,32899,19.9,0,1872.78,0,0,39,0,0
3115-JPJDD,0,None,Yes,Yes,Yes,No,Yes,Female,Yes,Ventura,,,43,0,4709,46894,81.25,0,1746.4,0,1,59,12,0
