id,left,satisfaction,evaluation,projects,hours,years,accident,promotion,department,salary
7317,0,0.49,0.49,2,245,3,0,0,product_mng,low
7318,0,0.81,0.95,3,204,2,0,0,product_mng,low
7319,0,0.75,0.98,2,161,3,0,0,product_mng,low
7320,0,0.74,0.73,3,267,3,0,0,product_mng,low
7321,0,0.82,0.73,3,183,3,0,0,IT,low
7322,0,0.36,0.4,2,105,3,0,0,RandD,low
7323,0,0.89,0.55,3,260,2,0,0,RandD,low
7324,0,0.78,0.87,3,183,4,0,0,RandD,low
7325,0,0.81,0.56,4,262,3,0,0,RandD,medium
7326,0,0.61,0.78,4,244,4,0,0,RandD,medium
7327,0,0.23,0.96,4,242,6,0,0,marketing,medium
7328,0,0.73,1,4,146,3,0,0,sales,medium
7329,0,0.4,0.65,4,252,6,0,0,accounting,medium
7330,0,0.99,0.63,5,229,2,0,0,support,medium
7331,0,0.62,0.54,4,170,3,0,0,technical,medium
7332,0,0.61,0.93,3,250,4,0,0,management,medium
7333,0,0.9,0.98,2,243,3,0,0,marketing,medium
7334,0,0.93,0.67,4,135,3,1,0,marketing,medium
7335,0,0.52,0.75,4,266,3,0,0,marketing,medium
7336,0,0.77,0.72,4,223,3,0,0,sales,medium
7337,0,0.59,0.76,4,234,3,0,0,sales,high
7338,0,0.51,0.59,4,187,3,0,0,sales,low
7339,0,0.67,0.95,3,229,3,0,0,sales,medium
7340,0,0.95,0.65,3,155,2,1,0,sales,medium
7341,0,0.75,0.76,3,246,3,0,0,sales,medium
7342,0,0.54,0.61,3,152,3,0,0,sales,medium
7343,0,0.45,0.71,2,172,2,0,0,sales,low
7344,0,0.66,0.66,4,255,5,0,0,sales,low
7345,0,0.36,0.69,3,98,2,0,0,sales,low
7346,0,0.3,0.47,6,141,6,0,0,sales,low
7347,0,0.61,0.63,4,146,4,1,0,sales,low
7348,0,0.71,0.7,4,213,3,0,0,sales,low
7349,0,0.6,0.99,4,160,3,0,0,sales,low
7350,0,0.19,0.61,3,272,4,0,0,sales,low
7351,0,0.91,1,4,125,4,0,0,sales,medium
7352,0,0.98,0.69,3,152,2,0,0,sales,medium
7353,0,0.9,0.78,3,162,2,0,0,sales,medium
7354,0,0.73,0.94,3,251,6,0,0,sales,medium
7355,0,0.52,0.56,3,225,3,0,0,accounting,medium
7356,0,0.77,0.56,3,236,3,1,0,accounting,medium
7357,0,0.98,0.62,3,203,2,0,0,accounting,medium
7358,0,0.79,0.5,4,252,3,1,0,hr,medium
7359,0,0.73,0.91,3,135,2,0,0,hr,medium
7360,0,0.97,0.95,3,257,2,0,0,hr,medium
7361,0,0.38,0.6,5,145,5,0,0,hr,medium
7362,0,0.59,0.48,5,267,3,0,0,technical,medium
7363,0,0.73,0.79,4,208,5,0,0,technical,medium
7364,0,0.84,0.53,4,206,3,0,0,technical,medium
7365,0,0.61,0.59,4,247,2,0,0,technical,medium
7366,0,0.79,0.78,2,228,2,0,0,technical,medium
7367,0,0.73,0.91,4,248,2,1,0,technical,medium
7368,0,0.22,0.9,4,209,5,0,0,technical,medium
7369,0,0.84,0.52,5,171,3,0,0,technical,medium
7370,0,0.21,0.85,6,221,5,0,0,technical,medium
7371,0,0.44,0.69,2,173,2,0,0,technical,medium
7372,0,0.2,0.52,5,218,5,0,0,technical,medium
7373,0,0.51,0.86,4,223,3,1,0,support,medium
7374,0,0.55,0.98,3,169,2,0,0,support,medium
7375,0,0.24,0.38,6,109,2,0,0,support,medium
7376,0,0.65,0.77,4,273,2,0,0,support,high
7377,0,0.44,0.42,3,178,3,0,0,support,high
7378,0,0.98,0.67,4,189,4,0,0,support,high
7379,0,0.69,0.8,5,203,2,1,0,support,high
7380,0,0.71,0.56,3,177,4,0,0,support,high
7381,0,0.54,0.71,5,253,2,1,0,support,high
7382,0,0.77,0.98,3,273,3,0,0,support,high
7383,0,0.53,0.43,2,139,3,0,0,support,high
7384,0,0.64,0.72,3,185,2,1,0,technical,high
7385,0,0.69,0.59,5,182,4,0,0,technical,high
7386,0,0.93,0.71,5,270,2,0,0,technical,high
7387,0,0.58,0.65,3,139,4,0,0,management,high
7388,0,0.33,0.46,5,261,6,1,0,IT,low
7389,0,0.95,0.57,3,238,3,0,0,IT,low
7390,0,0.65,0.9,3,241,3,0,0,IT,low
7391,0,0.9,0.7,3,223,2,0,0,IT,low
7392,0,0.59,0.8,3,258,3,1,0,IT,low
7393,0,0.88,0.55,4,205,4,0,0,product_mng,low
7394,0,0.63,0.83,4,243,4,0,0,product_mng,low
7395,0,0.53,0.61,4,198,2,0,0,product_mng,low
7396,0,0.63,0.64,4,178,3,0,0,product_mng,low
7397,0,0.96,0.76,4,158,3,0,0,IT,low
7398,0,0.7,0.73,3,194,2,0,0,RandD,low
7399,0,0.73,0.36,4,253,2,1,0,RandD,low
7400,0,0.94,0.8,4,228,2,0,0,RandD,low
7401,0,0.82,0.58,5,227,3,0,0,RandD,low
7402,0,0.44,0.63,3,162,2,0,0,RandD,low
7403,0,0.58,0.9,5,257,3,0,0,marketing,medium
7404,0,0.55,0.97,2,140,2,0,0,sales,medium
7405,0,0.92,0.84,3,164,2,0,0,accounting,medium
7406,0,0.91,0.59,4,177,4,0,0,support,medium
7407,0,0.69,0.61,4,260,4,0,0,technical,medium
7408,0,0.23,0.7,4,233,2,0,0,management,medium
7409,0,0.21,0.81,4,227,5,0,0,marketing,medium
7410,0,0.51,0.6,4,140,3,0,0,marketing,medium
7411,0,0.73,0.74,3,254,4,1,0,marketing,medium
7412,0,0.65,0.67,3,245,3,0,0,sales,medium
7413,0,0.64,0.48,2,157,2,0,0,sales,medium
7414,0,0.77,0.49,3,265,3,0,0,sales,medium
7415,0,0.71,0.79,4,261,3,0,0,sales,high
7416,0,0.2,0.38,6,212,6,0,0,sales,high
7417,0,0.99,0.57,4,216,3,0,0,sales,high
7418,0,0.77,0.57,4,238,3,0,0,sales,high
7419,0,0.8,0.56,2,204,3,0,0,sales,high
7420,0,0.97,0.5,4,216,2,0,0,sales,high
7421,0,0.89,0.53,4,208,3,0,0,sales,high
7422,0,0.97,0.7,4,218,2,0,0,sales,high
7423,0,0.23,0.99,5,176,4,1,0,sales,low
7424,0,0.6,0.75,4,144,2,0,0,sales,low
7425,0,0.52,0.63,5,241,3,0,0,sales,low
7426,0,0.86,0.63,3,271,2,0,0,sales,low
7427,0,0.86,0.95,4,184,3,0,0,sales,low
7428,0,0.76,0.58,3,262,2,0,0,sales,low
7429,0,0.79,0.77,6,233,6,0,0,sales,low
7430,0,0.35,0.52,3,155,3,0,0,sales,low
7431,0,1,0.97,5,141,2,0,0,accounting,medium
7432,0,0.2,0.8,6,251,5,0,0,accounting,medium
7433,0,0.57,0.62,5,141,3,0,0,accounting,medium
7434,0,0.23,0.46,4,274,5,1,0,hr,medium
7435,0,0.82,0.97,3,160,2,0,0,hr,medium
7436,0,0.98,0.8,3,166,2,0,0,hr,medium
7437,0,0.52,0.7,4,219,3,0,0,hr,medium
7438,0,0.96,0.61,4,158,6,0,0,technical,medium
7439,0,0.69,0.64,4,190,4,0,0,technical,medium
7440,0,0.92,0.77,5,191,2,0,0,technical,medium
7441,0,0.91,0.43,4,117,5,1,0,technical,medium
7442,0,0.85,0.96,4,240,6,0,0,technical,medium
7443,0,0.91,0.77,4,239,2,0,0,technical,medium
7444,0,0.79,0.55,4,145,3,0,0,technical,medium
7445,0,0.74,0.95,3,157,4,0,0,technical,medium
7446,0,0.73,0.72,3,166,3,0,0,technical,medium
7447,0,0.55,0.98,4,137,2,0,0,technical,medium
7448,0,0.79,0.97,5,208,4,1,0,technical,medium
7449,0,0.53,0.51,4,174,2,0,0,support,medium
7450,0,0.7,0.6,3,267,3,0,0,support,medium
7451,0,0.74,0.56,3,125,6,0,0,support,medium
7452,0,0.95,0.76,4,220,3,0,0,support,medium
7453,0,0.49,0.57,4,141,3,0,0,support,medium
7454,0,0.79,0.9,5,146,3,1,0,support,high
7455,0,0.99,0.86,3,166,2,0,0,support,low
7456,0,0.56,0.79,4,197,2,0,0,support,medium
7457,0,0.7,0.79,4,240,2,0,0,support,medium
7458,0,0.93,0.65,4,258,3,0,0,support,medium
7459,0,0.46,0.66,6,229,3,0,0,support,medium
7460,0,0.24,0.61,5,252,4,0,0,technical,medium
7461,0,0.32,0.41,3,138,3,1,0,technical,medium
7462,0,0.5,0.78,4,208,3,1,0,technical,medium
7463,0,0.58,0.72,3,113,3,1,0,management,medium
7464,0,0.83,0.81,4,209,4,0,0,IT,medium
7465,0,0.57,0.42,2,248,4,0,0,IT,medium
7466,0,0.51,0.83,5,161,3,0,0,IT,low
7467,0,0.65,0.96,2,246,2,1,0,IT,low
7468,0,0.52,0.41,3,283,3,0,0,IT,low
7469,0,0.77,0.7,3,145,2,0,0,product_mng,low
7470,0,0.42,0.77,3,270,3,0,0,product_mng,low
7471,0,0.68,0.79,4,273,4,0,0,product_mng,low
7472,0,0.83,0.92,4,187,6,1,0,product_mng,low
7473,0,0.66,0.63,3,166,3,0,0,IT,high
7474,0,0.75,0.57,3,158,2,1,0,RandD,low
7475,0,0.65,0.48,4,229,3,0,0,RandD,high
7476,0,0.49,0.6,3,191,3,1,0,RandD,high
7477,0,0.77,0.96,3,232,2,1,0,RandD,low
7478,0,0.65,0.97,3,198,3,0,0,RandD,low
7479,0,0.65,0.49,5,238,4,0,0,marketing,high
7480,0,0.44,0.58,2,157,2,0,0,sales,low
7481,0,0.61,0.72,4,134,2,0,0,accounting,medium
7482,0,0.98,0.89,3,150,3,0,0,support,high
7483,0,0.68,0.88,5,256,2,0,0,technical,medium
7484,0,0.58,0.5,3,208,3,0,0,management,medium
7485,0,0.81,0.92,3,136,3,0,0,marketing,medium
7486,0,0.76,0.5,4,136,3,0,0,marketing,medium
7487,0,0.14,0.93,4,180,4,0,0,marketing,high
7488,0,0.49,0.91,3,227,3,0,0,sales,medium
7489,0,0.97,0.78,5,156,3,0,0,sales,medium
7490,0,0.91,0.6,4,133,4,1,0,sales,medium
7491,0,0.15,0.98,2,96,2,0,0,sales,high
7492,0,0.82,0.63,3,171,3,0,0,sales,medium
7493,0,0.67,0.87,3,177,4,0,0,sales,high
7494,0,0.5,0.96,4,274,3,0,0,sales,low
7495,0,0.57,0.39,2,145,3,0,0,sales,medium
7496,0,0.99,0.94,5,221,2,0,0,sales,medium
7497,0,0.97,0.94,3,202,2,0,0,sales,medium
7498,0,0.93,0.58,5,238,2,0,0,sales,medium
7499,0,0.62,0.6,4,170,2,0,0,sales,low
7500,0,0.62,0.51,4,208,2,1,0,sales,low
7501,0,0.96,0.61,4,199,3,0,0,sales,low
7502,0,0.98,0.96,4,253,3,0,0,sales,low
7503,0,0.52,0.57,4,239,3,0,0,sales,low
7504,0,0.56,0.77,5,279,4,0,0,sales,low
7505,0,0.14,0.41,6,114,3,0,0,sales,low
7506,0,0.29,0.38,6,105,5,0,0,sales,low
7507,0,0.76,0.81,4,193,3,1,0,accounting,low
7508,0,0.39,0.58,3,152,3,1,0,accounting,low
7509,0,0.96,0.72,4,228,2,0,0,accounting,high
7510,0,0.84,0.93,3,242,4,0,0,hr,low
7511,0,0.81,0.62,4,197,3,0,0,hr,low
7512,0,0.51,0.51,5,222,4,0,0,hr,low
7513,0,0.87,0.75,3,222,3,0,0,hr,low
7514,0,0.94,0.77,5,233,4,0,0,technical,high
7515,0,0.69,0.97,4,264,3,0,0,technical,low
7516,0,0.44,0.53,3,132,3,1,0,technical,low
7517,0,0.85,0.55,5,182,3,0,0,technical,low
7518,0,0.18,0.86,6,264,3,0,0,technical,high
7519,0,0.91,0.74,6,253,2,0,0,technical,low
7520,0,0.81,0.83,3,193,3,0,0,technical,medium
7521,0,0.82,0.59,5,143,2,1,0,technical,high
7522,0,0.48,0.79,3,180,2,0,0,technical,medium
7523,0,0.92,0.84,3,220,3,1,0,technical,high
7524,0,0.94,0.88,5,150,4,0,0,technical,medium
7525,0,1,0.56,3,182,3,0,0,support,medium
7526,0,0.96,0.91,3,257,3,0,0,support,medium
7527,0,0.24,0.74,3,269,4,1,0,support,medium
7528,0,0.62,0.89,5,243,3,0,0,support,medium
7529,0,0.55,0.76,4,257,3,0,0,support,medium
7530,0,0.82,0.52,5,233,2,0,0,support,medium
7531,0,0.62,0.56,4,267,4,0,0,support,medium
7532,0,0.61,0.69,4,160,2,1,0,support,high
7533,0,0.72,0.52,3,143,4,1,0,support,low
7534,0,0.45,0.76,4,143,2,1,0,support,medium
7535,0,0.51,0.93,3,162,4,0,0,support,medium
7536,0,0.42,0.53,3,181,5,0,0,technical,medium
7537,0,0.69,0.64,3,286,3,0,0,technical,medium
7538,0,0.61,0.66,2,111,3,0,0,technical,medium
7539,0,0.5,0.98,5,177,4,0,0,management,medium
7540,0,0.25,0.68,4,279,5,1,0,IT,medium
7541,0,0.88,0.89,4,135,3,0,0,IT,medium
7542,0,0.81,0.66,3,160,2,0,0,IT,medium
7543,0,0.75,0.77,3,178,4,0,0,IT,high
7544,0,0.77,0.8,3,147,3,0,0,IT,low
7545,0,0.55,0.72,3,204,2,0,0,product_mng,low
7546,0,0.7,0.73,5,151,2,0,0,product_mng,low
7547,0,0.96,0.78,3,209,2,0,0,product_mng,high
7548,0,0.18,0.73,6,225,4,0,0,product_mng,low
7549,0,0.22,0.62,6,142,3,0,0,IT,low
7550,0,0.95,0.49,3,158,2,0,0,RandD,low
7551,0,0.37,0.71,2,139,4,0,0,RandD,high
7552,0,0.84,0.45,3,263,2,0,0,RandD,low
7553,0,0.8,0.68,3,160,3,0,0,RandD,low
7554,0,0.57,0.55,2,173,2,0,0,RandD,low
7555,0,0.98,0.63,3,169,2,0,0,marketing,low
7556,0,0.95,0.62,3,161,3,0,0,sales,low
7557,0,0.8,0.65,4,172,3,1,0,accounting,low
7558,0,0.52,0.7,3,257,3,0,0,support,low
7559,0,0.31,0.62,2,139,3,0,0,technical,medium
7560,0,0.71,0.59,5,245,2,0,0,management,medium
7561,0,0.71,0.85,3,260,3,0,0,marketing,medium
7562,0,0.5,0.96,5,229,4,0,0,marketing,medium
7563,0,0.95,0.9,2,129,5,0,0,marketing,medium
7564,0,0.95,0.77,3,184,4,0,0,sales,medium
7565,0,0.65,0.85,4,204,3,0,0,sales,medium
7566,0,0.94,0.72,3,152,2,1,0,sales,medium
7567,0,0.72,0.85,4,142,3,0,0,sales,medium
7568,0,0.94,0.79,4,136,2,0,0,sales,medium
7569,0,0.79,0.94,4,216,4,0,0,sales,medium
7570,0,0.6,0.58,3,201,3,0,0,sales,medium
7571,0,0.62,0.76,4,163,3,0,0,sales,high
7572,0,0.94,0.74,4,224,5,0,0,sales,low
7573,0,0.24,0.5,4,209,3,0,0,sales,medium
7574,0,0.17,0.71,5,257,4,1,0,sales,medium
7575,0,0.66,0.83,4,234,4,0,0,sales,medium
7576,0,0.65,0.56,3,221,2,0,0,sales,medium
7577,0,0.51,0.62,2,186,2,0,0,sales,low
7578,0,0.41,0.75,4,199,3,0,0,sales,low
7579,0,0.98,0.99,3,235,3,0,0,sales,low
7580,0,0.96,0.55,5,211,2,0,0,sales,low
7581,0,0.55,0.97,4,136,4,0,0,sales,low
7582,0,0.99,0.71,4,155,3,0,0,sales,low
7583,0,0.51,0.98,4,269,3,0,0,accounting,low
7584,0,0.74,0.9,3,285,3,0,0,accounting,low
7585,0,0.81,0.87,5,241,3,0,0,accounting,low
7586,0,0.51,0.87,3,180,4,0,0,hr,low
7587,0,0.53,0.55,5,224,2,1,0,hr,low
7588,0,0.67,0.48,6,107,2,1,0,hr,low
7589,0,0.68,0.64,2,167,2,0,0,hr,low
7590,0,0.69,0.63,3,137,3,0,0,technical,low
7591,0,0.71,0.65,4,239,3,0,0,technical,low
7592,0,0.64,0.56,3,239,3,0,0,technical,low
7593,0,0.62,0.58,3,148,2,1,0,technical,low
7594,0,0.81,0.5,4,231,3,1,0,technical,low
7595,0,0.84,0.54,4,179,2,0,0,technical,low
7596,0,1,0.67,3,181,2,0,0,technical,low
7597,0,0.72,0.73,5,184,4,1,0,technical,low
7598,0,0.57,0.67,3,207,2,0,0,technical,medium
7599,0,0.73,0.99,4,152,4,0,0,technical,medium
7600,0,0.91,0.59,4,133,4,0,0,technical,medium
7601,0,0.98,0.85,4,178,3,0,0,support,medium
7602,0,0.58,0.95,4,173,3,0,0,support,medium
7603,0,0.73,0.52,2,113,5,1,0,support,medium
7604,0,0.96,0.95,3,236,2,0,0,support,medium
7605,0,0.57,0.98,3,188,5,0,0,support,medium
7606,0,0.77,0.73,3,269,2,0,0,support,medium
7607,0,0.3,0.85,2,203,3,0,0,support,medium
7608,0,0.85,0.75,3,214,3,0,0,support,medium
7609,0,0.49,0.83,2,185,6,0,0,support,medium
7610,0,0.77,0.43,4,265,6,0,0,support,high
7611,0,1,0.99,4,184,4,0,0,support,low
7612,0,0.85,0.74,3,157,3,0,0,technical,medium
7613,0,0.87,0.75,3,258,3,0,0,technical,medium
7614,0,0.9,0.79,3,222,6,1,0,technical,medium
7615,0,0.71,0.8,5,248,4,0,0,management,medium
7616,0,0.59,0.56,5,162,4,0,0,IT,low
7617,0,0.85,0.74,3,250,3,1,0,IT,low
7618,0,0.72,0.82,4,231,3,0,0,IT,low
7619,0,0.73,0.65,3,165,3,0,0,IT,low
7620,0,0.9,0.54,3,272,2,0,0,IT,low
7621,0,0.59,0.65,4,177,2,0,0,product_mng,low
7622,0,0.52,0.9,3,133,3,0,0,product_mng,low
7623,0,0.85,0.49,4,159,3,0,0,product_mng,low
7624,0,0.35,0.4,3,130,3,0,0,product_mng,low
7625,0,0.7,0.68,3,185,4,0,0,IT,low
7626,0,0.58,0.86,3,182,3,0,0,RandD,low
7627,0,0.89,0.5,2,238,4,0,0,RandD,low
7628,0,0.54,0.63,3,211,3,0,0,RandD,low
7629,0,0.55,0.89,4,209,3,0,0,RandD,low
7630,0,0.77,0.62,5,190,3,0,0,RandD,low
7631,0,0.55,0.61,4,272,4,1,0,marketing,low
7632,0,0.6,0.77,3,202,3,0,0,sales,low
7633,0,0.75,0.9,4,185,3,0,0,accounting,low
7634,0,0.57,0.88,3,176,3,0,0,support,low
7635,0,0.69,0.94,4,239,3,0,0,technical,low
7636,0,0.87,0.98,4,238,3,1,0,management,low
7637,0,0.69,0.36,5,269,6,1,0,marketing,medium
7638,0,0.58,0.92,3,232,5,0,0,marketing,medium
7639,0,0.87,0.64,2,148,6,1,0,marketing,medium
7640,0,0.71,0.77,3,149,2,0,0,sales,medium
7641,0,0.74,0.78,4,203,2,0,0,sales,medium
7642,0,0.75,0.53,5,235,3,0,0,sales,medium
7643,0,0.5,0.54,2,269,2,1,0,sales,medium
7644,0,0.59,0.86,4,260,2,0,0,sales,medium
7645,0,0.81,0.84,3,216,3,0,0,sales,medium
7646,0,0.34,0.55,3,136,2,1,0,sales,medium
7647,0,0.53,0.87,5,158,3,0,0,sales,medium
7648,0,0.94,0.85,4,180,4,0,0,sales,medium
7649,0,0.76,0.77,5,133,2,0,0,sales,high
7650,0,0.2,0.58,5,199,4,0,0,sales,low
7651,0,0.97,0.67,3,169,2,1,0,sales,medium
7652,0,0.96,0.72,3,195,2,0,0,sales,medium
7653,0,0.81,0.5,5,205,3,0,0,sales,medium
7654,0,0.2,0.48,4,156,4,1,0,sales,medium
7655,0,0.53,0.71,3,125,2,1,0,sales,low
7656,0,0.75,0.76,3,171,4,0,0,sales,low
7657,0,0.55,0.91,4,199,3,0,0,sales,low
7658,0,0.58,0.65,5,187,2,0,0,sales,low
7659,0,0.99,0.64,4,218,4,0,0,accounting,low
7660,0,0.96,0.86,4,268,3,0,0,accounting,low
7661,0,0.82,0.92,3,257,2,0,0,accounting,low
7662,0,0.88,0.77,4,224,5,1,0,hr,low
7663,0,0.78,0.97,4,221,4,0,0,hr,low
7664,0,0.46,0.47,6,101,5,0,0,hr,low
7665,0,0.88,0.59,3,224,2,0,0,hr,low
7666,0,0.91,0.55,3,223,4,1,0,technical,low
7667,0,0.6,0.68,4,271,4,0,0,technical,low
7668,0,0.82,0.51,3,210,2,0,0,technical,low
7669,0,0.67,0.56,4,241,3,0,0,technical,low
7670,0,0.55,0.61,3,209,3,0,0,technical,low
7671,0,0.73,0.62,5,186,4,0,0,technical,low
7672,0,0.59,0.68,4,273,2,0,0,technical,low
7673,0,0.4,0.65,6,172,2,1,0,technical,low
7674,0,0.56,0.99,3,209,2,0,0,technical,low
7675,0,0.87,0.57,4,175,2,1,0,technical,low
7676,0,0.5,0.53,5,239,3,0,0,technical,medium
7677,0,0.98,0.79,4,231,4,0,0,support,medium
7678,0,0.71,0.96,4,131,3,0,0,support,medium
7679,0,0.72,0.89,4,217,3,0,0,support,medium
7680,0,0.5,0.83,4,242,2,0,0,support,medium
7681,0,0.89,0.56,3,224,2,0,0,support,medium
7682,0,0.56,0.68,3,208,3,1,0,support,medium
7683,0,0.32,0.55,4,167,5,0,0,support,medium
7684,0,0.96,0.88,5,269,2,0,0,support,medium
7685,0,0.67,0.92,4,156,2,0,0,support,medium
7686,0,0.26,0.7,3,238,6,0,0,support,medium
7687,0,0.51,0.9,5,193,4,0,0,support,medium
7688,0,0.16,0.78,4,196,5,0,0,technical,high
7689,0,0.77,0.71,5,233,2,0,0,technical,low
7690,0,0.67,0.52,2,152,5,0,0,technical,medium
7691,0,0.36,0.77,4,252,2,0,0,management,medium
7692,0,0.69,0.82,3,262,5,1,0,IT,medium
7693,0,0.72,0.76,3,261,4,0,0,IT,medium
7694,0,0.72,0.81,4,144,2,0,0,IT,low
7695,0,0.88,0.95,4,234,3,0,0,IT,low
7696,0,0.91,0.55,2,234,2,0,0,IT,low
7697,0,0.96,0.6,4,170,2,1,0,product_mng,low
7698,0,0.49,0.8,3,238,4,0,0,product_mng,low
7699,0,0.59,0.97,5,242,3,0,0,product_mng,low
7700,0,0.8,0.87,4,209,3,0,0,product_mng,low
7701,0,0.91,0.67,4,206,3,0,0,IT,low
7702,0,0.18,0.79,4,240,5,0,0,RandD,low
7703,0,0.94,0.58,5,215,2,0,0,RandD,low
7704,0,0.44,0.61,3,147,4,0,0,RandD,low
7705,0,0.96,0.59,2,265,2,0,0,RandD,low
7706,0,0.55,0.97,4,162,3,0,0,RandD,low
7707,0,0.99,0.54,4,239,3,0,0,marketing,low
7708,0,0.75,0.88,3,224,2,0,0,sales,low
7709,0,0.66,0.78,4,256,3,0,0,accounting,low
7710,0,0.96,0.57,3,263,3,0,0,support,low
7711,0,0.6,0.86,6,272,4,0,0,technical,low
7712,0,0.64,0.78,4,159,4,0,0,management,medium
7713,0,0.85,0.8,4,219,2,0,0,marketing,medium
7714,0,0.3,0.53,3,210,6,0,0,marketing,medium
7715,0,0.74,0.95,4,237,3,1,0,marketing,medium
7716,0,0.14,0.8,5,226,3,0,0,sales,medium
7717,0,0.93,0.76,3,212,3,0,0,sales,medium
7718,0,0.75,0.48,3,250,5,0,0,sales,medium
7719,0,0.58,0.63,4,171,3,0,0,sales,medium
7720,0,0.59,0.6,3,149,4,0,0,sales,medium
7721,0,0.2,0.9,5,228,6,0,0,sales,medium
7722,0,1,0.84,3,215,2,0,0,sales,medium
7723,0,0.51,0.51,3,272,3,0,0,sales,medium
7724,0,0.16,0.72,4,192,6,0,0,sales,high
7725,0,0.77,0.56,5,226,4,0,0,sales,low
7726,0,0.61,0.47,2,149,3,0,0,sales,medium
7727,0,0.73,0.51,3,244,2,0,0,sales,medium
7728,0,0.52,0.85,4,193,3,0,0,sales,medium
7729,0,0.13,0.72,4,247,3,0,0,sales,medium
7730,0,0.73,0.62,3,181,3,0,0,sales,low
7731,0,0.39,0.68,2,137,3,1,0,sales,low
7732,0,0.92,0.8,3,211,4,0,0,sales,low
7733,0,0.34,0.78,5,137,4,0,0,sales,low
7734,0,0.94,0.51,4,229,2,1,0,sales,low
7735,0,0.82,0.65,4,168,3,0,0,accounting,low
7736,0,0.26,0.69,4,180,3,1,0,accounting,low
7737,0,0.78,0.53,4,177,2,0,0,accounting,low
7738,0,0.61,0.95,4,191,2,0,0,hr,low
7739,0,0.5,0.53,3,191,2,1,0,hr,low
7740,0,0.52,0.96,4,125,3,0,0,hr,low
7741,0,0.89,0.79,4,152,3,0,0,hr,low
7742,0,0.85,0.52,4,174,2,0,0,technical,low
7743,0,0.62,0.86,4,135,3,0,0,technical,low
7744,0,0.38,0.67,2,117,3,0,0,technical,low
7745,0,0.55,0.49,2,180,5,1,0,technical,low
7746,0,0.83,0.84,4,146,3,0,0,technical,low
7747,0,0.62,0.65,3,249,3,0,0,technical,low
7748,0,0.6,0.54,3,136,3,1,0,technical,low
7749,0,0.62,0.5,4,198,3,1,0,technical,low
7750,0,0.23,0.88,5,201,3,0,0,technical,low
7751,0,0.13,0.74,6,132,4,1,0,technical,medium
7752,0,0.96,0.63,4,142,4,0,0,technical,medium
7753,0,0.5,0.74,5,256,3,1,0,support,medium
7754,0,0.66,0.72,3,135,2,0,0,support,medium
7755,0,0.61,0.72,4,209,2,0,0,support,medium
7756,0,0.45,0.48,5,287,5,0,0,support,medium
7757,0,0.5,0.95,4,222,3,1,0,support,medium
7758,0,0.75,0.82,3,227,2,0,0,support,medium
7759,0,0.88,0.5,4,162,2,0,0,support,medium
7760,0,0.49,0.79,5,206,2,0,0,support,medium
7761,0,0.82,0.87,5,273,6,0,0,support,medium
7762,0,0.92,0.65,4,135,3,0,0,support,medium
7763,0,0.4,0.85,5,99,2,1,0,support,high
7764,0,0.36,0.61,4,166,4,0,0,technical,low
7765,0,0.8,0.99,5,187,3,1,0,technical,medium
7766,0,0.68,0.65,4,134,3,0,0,technical,medium
7767,0,0.54,0.45,4,137,3,1,0,management,medium
7768,0,0.73,0.69,3,175,2,0,0,IT,medium
7769,0,0.64,0.49,5,188,2,0,0,IT,low
7770,0,0.12,0.39,5,161,4,0,0,IT,low
7771,0,0.6,0.7,4,145,6,0,0,IT,low
7772,0,0.36,0.62,4,111,6,0,0,IT,low
7773,0,0.63,0.76,3,176,2,0,0,product_mng,low
7774,0,0.67,0.94,2,192,3,0,0,product_mng,low
7775,0,0.83,0.9,3,179,2,1,0,product_mng,low
7776,0,0.48,0.9,4,224,3,0,0,product_mng,low
7777,0,0.89,0.56,4,241,5,0,0,IT,low
7778,0,0.71,0.96,3,201,3,0,0,RandD,low
7779,0,0.31,0.59,4,138,2,0,0,RandD,low
7780,0,0.89,0.84,5,168,2,0,0,RandD,low
7781,0,0.38,0.51,2,120,3,0,0,RandD,low
7782,0,0.88,0.92,3,179,3,0,0,RandD,low
7783,0,0.64,0.85,3,250,3,0,0,marketing,low
7784,0,0.65,0.74,4,237,3,1,0,sales,low
7785,0,0.65,0.81,4,192,3,0,0,accounting,low
7786,0,0.54,0.97,4,258,3,0,0,support,low
7787,0,0.69,0.76,4,257,4,0,0,technical,low
7788,0,0.77,0.78,2,271,3,0,0,management,low
7789,0,0.28,0.66,3,184,2,0,0,marketing,low
7790,0,0.33,0.4,6,214,6,0,0,marketing,medium
7791,0,0.83,0.68,4,198,3,0,0,marketing,medium
7792,0,0.89,0.73,3,274,2,0,0,sales,medium
7793,0,0.76,0.6,5,279,2,0,0,sales,medium
7794,0,0.83,0.64,5,272,2,0,0,sales,medium
7795,0,0.57,0.85,4,152,3,0,0,sales,medium
7796,0,0.61,0.89,2,287,4,0,0,sales,medium
7797,0,0.96,0.89,2,239,6,1,0,sales,medium
7798,0,0.17,0.5,4,274,6,0,0,sales,medium
7799,0,0.61,0.6,4,121,2,0,0,sales,medium
7800,0,0.73,0.74,5,199,2,0,0,sales,medium
7801,0,0.3,0.39,3,175,3,0,0,sales,medium
7802,0,0.42,0.67,2,115,3,0,0,sales,high
7803,0,0.65,0.75,3,194,4,1,0,sales,low
7804,0,0.17,0.45,2,119,3,0,0,sales,medium
7805,0,0.12,0.82,5,162,4,1,0,sales,medium
